loss,mean_squared_error,val_loss,val_mean_squared_error
0.007758934050798416,0.006841923110187054,0.0076952530071139336,0.007559498306363821
0.006885794457048178,0.006763932295143604,0.007816861383616924,0.007720340974628925
0.006816068664193153,0.006711719091981649,0.007901483215391636,0.00780206685885787
0.006833632476627827,0.00672788405790925,0.00775989331305027,0.007653031498193741
0.006771519780158997,0.00666644424200058,0.007702887989580631,0.007611441891640425
0.006777217611670494,0.006671803072094917,0.007887719199061394,0.007778030354529619
0.006741190794855356,0.00663146935403347,0.0077144387178123,0.00759350648149848
0.006772052962332964,0.006654175464063883,0.0076242717914283276,0.007520714309066534
0.006718715652823448,0.006599028129130602,0.007651555817574263,0.007545751053839922
0.006713739596307278,0.00658489391207695,0.007963971234858036,0.007853573188185692
0.00668344646692276,0.006550027523189783,0.007610910572111607,0.007459585089236498
0.006641130428761244,0.006494306959211826,0.00785923097282648,0.007717770524322987
0.006625485140830278,0.006459699012339115,0.0076123629696667194,0.007439822889864445
0.00658405851572752,0.006417270749807358,0.007547755725681782,0.007361963391304016
0.006567752920091152,0.006398922763764858,0.007524251472204924,0.007350722327828407
0.006545793265104294,0.006374327465891838,0.008568943478167057,0.008407524786889553
0.0065582203678786755,0.006388789974153042,0.00742991641163826,0.007254306226968765
0.006530826445668936,0.006359150633215904,0.007527880370616913,0.007366464007645845
0.00653413450345397,0.00637112557888031,0.007462617009878159,0.007289821282029152
0.00650926074013114,0.006347425282001495,0.007924591191112995,0.00773391779512167
0.006523126270622015,0.006364475004374981,0.0074887401424348354,0.007346270605921745
0.006509271916002035,0.006359442137181759,0.007484812289476395,0.007334603928029537
0.006482468917965889,0.00633017485961318,0.007508256006985903,0.00733816996216774
0.006475870497524738,0.0063211568631231785,0.007578932214528322,0.007418991066515446
0.0064969672821462154,0.00634482316672802,0.007634020410478115,0.007482680957764387
0.006441392004489899,0.006279591005295515,0.007487299852073193,0.007320802193135023
0.0064705852419137955,0.006314943078905344,0.007410237565636635,0.007258882280439138
0.006431251764297485,0.0062782312743365765,0.0075004203245043755,0.00735100731253624
0.006419851444661617,0.006268390920013189,0.00743307638913393,0.007292782422155142
0.006448823027312756,0.00629623094573617,0.007394298445433378,0.007246048655360937
0.006488287355750799,0.0063412864692509174,0.007475998252630234,0.00733415549620986
0.006389173679053783,0.006235421635210514,0.007430911064147949,0.007281228434294462
0.0064119198359549046,0.006255155894905329,0.00747998571023345,0.007335527800023556
0.006434787064790726,0.006285328418016434,0.007818715646862984,0.007665208540856838
0.006453924346715212,0.006303947884589434,0.007890117354691029,0.007725829724222422
0.006384633015841246,0.006226582918316126,0.007405729498714209,0.007242633495479822
0.006357343401759863,0.006191530264914036,0.0074127293191850185,0.007268558721989393
0.006392029579728842,0.006239712238311768,0.007641336880624294,0.007480362430214882
0.006437916308641434,0.006284224335104227,0.007472288329154253,0.0073240711353719234
0.006375304888933897,0.006218748167157173,0.008124729618430138,0.007975480519235134
0.00636034831404686,0.006206691265106201,0.007544564548879862,0.007384795229882002
0.006413936614990234,0.006265132687985897,0.007634145673364401,0.00746634416282177
0.006415634881705046,0.006264154799282551,0.007388596888631582,0.007237792015075684
0.006394912023097277,0.006238194648176432,0.00748026417568326,0.007324079982936382
0.006384981796145439,0.00622808700427413,0.007289545144885778,0.0071284351870417595
0.006361516658216715,0.0062015303410589695,0.0074666705913841724,0.007314586080610752
0.006343491841107607,0.006190715357661247,0.0074008856900036335,0.007245538756251335
0.006334600504487753,0.006174617912620306,0.007451459299772978,0.00729164807125926
0.006352998316287994,0.006197381764650345,0.007370155304670334,0.007199447602033615
0.006402131170034409,0.006248375400900841,0.007623327895998955,0.007471287623047829
0.006338654085993767,0.006186029873788357,0.007384594064205885,0.007209887728095055
0.006325284950435162,0.0061643607914447784,0.007406811695545912,0.0072536831721663475
0.006383014377206564,0.006231391802430153,0.007381861098110676,0.007220713887363672
0.006308458745479584,0.006148998625576496,0.007556028664112091,0.007393517065793276
0.006342534441500902,0.006179871037602425,0.007325856480747461,0.007154212333261967
0.006326659116894007,0.006164452992379665,0.00736268050968647,0.0071861958131194115
0.006318702828139067,0.006160147488117218,0.0074075511656701565,0.007225580047816038
0.006383770145475864,0.00622459826990962,0.007407130673527718,0.0072565567679703236
0.006302897352725267,0.006134495604783297,0.007361267227679491,0.007208448369055986
0.0062989783473312855,0.006135180126875639,0.007479693274945021,0.007330534979701042
0.00629840511828661,0.006136663258075714,0.007638371549546719,0.007478386163711548
0.006316086743026972,0.00615739868953824,0.007596135139465332,0.0074186925776302814
0.006306250113993883,0.00614490732550621,0.007393562700599432,0.007219989318400621
0.006363722961395979,0.006202273070812225,0.007425888907164335,0.0072630541399121284
0.006312033627182245,0.006152106914669275,0.007387931924313307,0.007221180014312267
0.006309776566922665,0.006145135033875704,0.007325765211135149,0.007154851220548153
0.006294058635830879,0.006128051318228245,0.007454132195562124,0.0073055909015238285
0.006335810758173466,0.006181647069752216,0.007469454314559698,0.0073164403438568115
0.006338448729366064,0.006188269704580307,0.007409630808979273,0.007255174685269594
0.0063437772914767265,0.006181935779750347,0.007406485266983509,0.007250156253576279
0.006266543176025152,0.0061064413748681545,0.007524930872023106,0.007375911809504032
0.006284024100750685,0.006121498998254538,0.007325598504394293,0.007163419388234615
0.006310432218015194,0.006143737584352493,0.007399742491543293,0.0072266580536961555
0.006282913498580456,0.006120861973613501,0.007388633210211992,0.007222527172416449
0.006300914101302624,0.006133783143013716,0.00732220197096467,0.00714859738945961
0.006354284938424826,0.006191024091094732,0.007304024882614613,0.007143532391637564
0.0062809837982058525,0.0061174435541033745,0.007481240201741457,0.007301060948520899
0.0063432371243834496,0.0061779022216796875,0.007394543848931789,0.007223546039313078
0.006266987416893244,0.0060987332835793495,0.0072884829714894295,0.007112094666808844
0.006269432604312897,0.006099507678300142,0.0076556759886443615,0.007484410889446735
0.0062406291253864765,0.0060697742737829685,0.007623182609677315,0.007458286825567484
0.006310079712420702,0.00614888546988368,0.007784286979585886,0.007629826664924622
0.006339439190924168,0.006181917618960142,0.007328742649406195,0.007171849720180035
0.006309593562036753,0.006144879851490259,0.007859044708311558,0.0077024176716804504
0.006264354567974806,0.006099760066717863,0.007349751424044371,0.007185845635831356
0.006316271144896746,0.00615511042997241,0.0074303108267486095,0.007267899811267853
0.006249648053199053,0.006085289176553488,0.00730461161583662,0.007133686915040016
0.00631333701312542,0.006147462874650955,0.007376592140644789,0.007216575089842081
0.006273671053349972,0.006109393201768398,0.007338469382375479,0.007170540746301413
0.006284820847213268,0.006123189348727465,0.007444794289767742,0.007271016947925091
0.006255026441067457,0.006088413763791323,0.007373317610472441,0.007178690750151873
0.006273098289966583,0.006104768719524145,0.007268534507602453,0.007109742611646652
0.006285774987190962,0.006124556530267,0.007399461697787046,0.007238934747874737
0.006297272630035877,0.006134092342108488,0.0074692945927381516,0.007298544514924288
0.006296438165009022,0.00613610353320837,0.007240745238959789,0.007072648033499718
0.006268396973609924,0.006103556137531996,0.007581020705401897,0.007403522729873657
0.006291905418038368,0.0061265043914318085,0.007307016756385565,0.007150897290557623
