loss,mean_squared_error,val_loss,val_mean_squared_error
0.009378614835441113,0.0068476381711661816,0.007927226833999157,0.007567198947072029
0.006940852385014296,0.0067223417572677135,0.008020328357815742,0.007856952957808971
0.006797954440116882,0.006663661450147629,0.007877320051193237,0.007765034679323435
0.006762298289686441,0.006648578681051731,0.007767459377646446,0.007667319383472204
0.00673192972317338,0.0066266413778066635,0.0076976860873401165,0.007607096340507269
0.006759293377399445,0.006659360136836767,0.007748525124043226,0.007656913250684738
0.006735639180988073,0.006638264749199152,0.007677565794438124,0.007584971375763416
0.006723639089614153,0.0066232020035386086,0.00795424822717905,0.007836420089006424
0.006717162672430277,0.006614390294998884,0.007686094380915165,0.007593160029500723
0.006719846278429031,0.006612473167479038,0.007712909951806068,0.007594165857881308
0.006718606222420931,0.006607574410736561,0.007614592555910349,0.007465332746505737
0.0066685122437775135,0.006545415613800287,0.0076428852044045925,0.007522820495069027
0.006630741059780121,0.006510022096335888,0.007645375095307827,0.007509793154895306
0.0066787973046302795,0.006543243769556284,0.007670409511774778,0.007523985113948584
0.006607108283787966,0.0064660897478461266,0.0076124584302306175,0.0074585978873074055
0.006617457140237093,0.006473388057202101,0.007843393832445145,0.007690885104238987
0.006612265482544899,0.006461353041231632,0.007631783839315176,0.0074753062799572945
0.006585219409316778,0.00642049266025424,0.007633881643414497,0.0074679115787148476
0.006552363745868206,0.006386228837072849,0.007669557351619005,0.0074835047125816345
0.0065324148163199425,0.0063532073982059956,0.0075087156146764755,0.007326438557356596
